"","pathway","pval","padj","ES","NES","nMoreExtreme","size","col","method"
"18102","central nervous system development (GO:0007417)",0.907092907092907,0.92720524508604,0.786422688559842,0.911613899294071,907,38,"X44","mowgli"
"18103","chemical synaptic transmission (GO:0007268)",0.113886113886114,0.723147819922013,0.922844939691285,1.07298630734968,113,33,"X44","mowgli"
"18104","cilium assembly (GO:0060271)",0.914085914085914,0.92720524508604,0.76141135780485,0.88523119660857,914,34,"X44","mowgli"
"18105","cilium organization (GO:0044782)",0.915084915084915,0.92720524508604,0.74896788319756,0.873137422313531,915,29,"X44","mowgli"
"18106","collagen fibril organization (GO:0030199)",0.031968031968032,0.723147819922013,0.962049253688911,1.14072578736102,31,21,"X44","mowgli"
"18107","cytokine-mediated signaling pathway (GO:0019221)",0.295704295704296,0.723147819922013,0.878997870891538,1.01769708117514,295,109,"X44","mowgli"
"18108","cytoskeleton organization (GO:0007010)",0.152847152847153,0.723147819922013,0.926608748873118,1.09184116023569,152,24,"X44","mowgli"
"18109","defense response to symbiont (GO:0140546)",0.392607392607393,0.723147819922013,0.898345493307178,1.07997745262458,392,17,"X44","mowgli"
"18110","defense response to virus (GO:0051607)",0.392607392607393,0.723147819922013,0.898345493307178,1.07997745262458,392,17,"X44","mowgli"
"18111","dephosphorylation (GO:0016311)",0.40959040959041,0.723147819922013,0.892892517102613,1.04246665031608,409,27,"X44","mowgli"
"18112","DNA metabolic process (GO:0006259)",0.345654345654346,0.723147819922013,0.903983880991121,1.0677682733058,345,22,"X44","mowgli"
"18113","DNA repair (GO:0006281)",0.652347652347652,0.793120265561211,0.852641139929428,1.00468368404398,652,24,"X44","mowgli"
"18114","DNA-templated transcription, initiation (GO:0006352)",0.627372627372627,0.784656638907651,0.857681173293326,1.01711932187122,627,20,"X44","mowgli"
"18115","double-strand break repair (GO:0006302)",0.43956043956044,0.723147819922013,0.890124155777195,1.06403994866414,439,18,"X44","mowgli"
"18116","endomembrane system organization (GO:0010256)",0.160839160839161,0.723147819922013,0.933008390994759,1.11530306644748,160,18,"X44","mowgli"
"18117","enzyme linked receptor protein signaling pathway (GO:0007167)",0.287712287712288,0.723147819922013,0.897670489439803,1.04290585216379,287,36,"X44","mowgli"
"18118","external encapsulating structure organization (GO:0045229)",0.158841158841159,0.723147819922013,0.914816155665777,1.06358250616538,158,34,"X44","mowgli"
"18119","extracellular matrix organization (GO:0030198)",0.30969030969031,0.723147819922013,0.89291925164008,1.03244632874841,309,44,"X44","mowgli"
"18120","extracellular structure organization (GO:0043062)",0.158841158841159,0.723147819922013,0.914816155665777,1.06358250616538,158,34,"X44","mowgli"
"18121","gene expression (GO:0010467)",0.555444555444555,0.758872706241127,0.874161678369307,1.03937185917594,555,19,"X44","mowgli"
"18122","generation of neurons (GO:0048699)",0.404595404595405,0.723147819922013,0.895278548172583,1.05492417372451,404,24,"X44","mowgli"
"18123","glycerophospholipid biosynthetic process (GO:0046474)",0.497502497502497,0.735438474568909,0.88301845565996,1.0471666637755,497,20,"X44","mowgli"
"18124","glycosaminoglycan biosynthetic process (GO:0006024)",0.470529470529471,0.73087318772598,0.886920114778974,1.05454154700306,470,19,"X44","mowgli"
"18125","granulocyte chemotaxis (GO:0071621)",0.31968031968032,0.723147819922013,0.909494489970566,1.10379791074786,319,15,"X44","mowgli"
"18126","heart development (GO:0007507)",0.222777222777223,0.723147819922013,0.924680939719452,1.10534856653871,222,18,"X44","mowgli"
"18127","hemopoiesis (GO:0030097)",0.398601398601399,0.723147819922013,0.897989253733435,1.07954918676223,398,17,"X44","mowgli"
"18128","inflammatory response (GO:0006954)",0.698301698301698,0.800523217789405,0.854002848802016,0.988429900979753,698,40,"X44","mowgli"
"18129","innate immune response (GO:0045087)",0.23976023976024,0.723147819922013,0.907024451420609,1.05453321468802,239,32,"X44","mowgli"
"18130","inorganic cation transmembrane transport (GO:0098662)",0.465534465534466,0.73087318772598,0.884444855330012,1.03446213072025,465,26,"X44","mowgli"
"18131","intracellular protein transport (GO:0006886)",0.397602397602398,0.723147819922013,0.892523497704992,1.04148093004702,397,28,"X44","mowgli"
"18132","lipid transport (GO:0006869)",0.42957042957043,0.723147819922013,0.891790497819526,1.07855521996798,429,16,"X44","mowgli"
"18133","lymphocyte differentiation (GO:0030098)",0.313686313686314,0.723147819922013,0.910165287916429,1.09418703208788,313,17,"X44","mowgli"
"18134","MAPK cascade (GO:0000165)",0.33966033966034,0.723147819922013,0.889448579718644,1.02872011669058,339,42,"X44","mowgli"
"18135","membrane organization (GO:0061024)",0.113886113886114,0.723147819922013,0.932008964376143,1.09351049679053,113,25,"X44","mowgli"
"18136","metal ion transport (GO:0030001)",0.871128871128871,0.897526715708534,0.643419509262292,0.780878958465284,871,15,"X44","mowgli"
"18137","mitochondrion organization (GO:0007005)",0.658341658341658,0.793120265561211,0.852718827427387,1.00512535183087,658,23,"X44","mowgli"
"18138","modification-dependent protein catabolic process (GO:0019941)",0.407592407592408,0.723147819922013,0.896331413166395,1.07755615574489,407,17,"X44","mowgli"
"18139","modulation of chemical synaptic transmission (GO:0050804)",0.454545454545455,0.73087318772598,0.88924755383143,1.05455371657008,454,20,"X44","mowgli"
"18140","monocarboxylic acid metabolic process (GO:0032787)",0.608391608391608,0.782217782217782,0.861727003919521,1.02177119442391,608,21,"X44","mowgli"
"18141","negative regulation of angiogenesis (GO:0016525)",0.2997002997003,0.723147819922013,0.911931851298713,1.10291471021295,299,16,"X44","mowgli"
"18142","negative regulation of apoptotic process (GO:0043066)",0.421578421578422,0.723147819922013,0.876858140649403,1.0148061284309,421,60,"X44","mowgli"
"18143","negative regulation of apoptotic signaling pathway (GO:2001234)",0.34965034965035,0.723147819922013,0.904176455068605,1.09734373661179,349,15,"X44","mowgli"
"18144","negative regulation of canonical Wnt signaling pathway (GO:0090090)",0.926073926073926,0.932166517692833,0.610046322333786,0.729239458659596,926,18,"X44","mowgli"
"18145","negative regulation of cell adhesion (GO:0007162)",0.314685314685315,0.723147819922013,0.909136005524669,1.08676640485345,314,18,"X44","mowgli"
"18146","negative regulation of cell differentiation (GO:0045596)",0.378621378621379,0.723147819922013,0.89425058145428,1.04349625490301,378,28,"X44","mowgli"
"18147","negative regulation of cell growth (GO:0030308)",0.277722277722278,0.723147819922013,0.918660644605656,1.1149223127617,277,15,"X44","mowgli"
"18148","negative regulation of cell migration (GO:0030336)",0.47952047952048,0.732767232767233,0.882084754869621,1.02718706664014,479,30,"X44","mowgli"
"18149","negative regulation of cell motility (GO:2000146)",0.43956043956044,0.723147819922013,0.890327926547809,1.05568402150558,439,21,"X44","mowgli"
"18150","negative regulation of cell population proliferation (GO:0008285)",0.372627372627373,0.723147819922013,0.879357963710911,1.01780069854315,372,65,"X44","mowgli"
"18151","negative regulation of cellular macromolecule biosynthetic process (GO:2000113)",0.617382617382617,0.784656638907651,0.862883041161647,0.997189738552656,617,52,"X44","mowgli"
"18152","negative regulation of cellular process (GO:0048523)",0.0909090909090909,0.723147819922013,0.89939727220325,1.04013315485039,90,87,"X44","mowgli"
"18153","negative regulation of cytokine production (GO:0001818)",0.348651348651349,0.723147819922013,0.8919532295672,1.03626358882817,348,36,"X44","mowgli"
"18154","negative regulation of DNA-binding transcription factor activity (GO:0043433)",0.745254745254745,0.805823152112905,0.813685192885598,0.96480682123014,745,21,"X44","mowgli"
"18155","negative regulation of epithelial cell proliferation (GO:0050680)",0.586413586413586,0.770139731513122,0.866430483276306,1.02734822717149,586,21,"X44","mowgli"
"18156","negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)",0.365634365634366,0.723147819922013,0.902095963203475,1.07835085268422,365,18,"X44","mowgli"
"18157","negative regulation of gene expression (GO:0010629)",0.653346653346653,0.793120265561211,0.859734097366028,0.995063295070374,653,40,"X44","mowgli"
"18158","negative regulation of growth (GO:0045926)",0.276723276723277,0.723147819922013,0.919071545033242,1.11542099751295,276,15,"X44","mowgli"
"18159","negative regulation of immune response (GO:0050777)",0.0559440559440559,0.723147819922013,0.94032125671991,1.09500343142453,55,30,"X44","mowgli"
"18160","negative regulation of inflammatory response (GO:0050728)",0.11988011988012,0.723147819922013,0.925379954210537,1.07760429533056,119,30,"X44","mowgli"
"18161","negative regulation of inflammatory response to antigenic stimulus (GO:0002862)",0.156843156843157,0.723147819922013,0.931488985100408,1.10753360871615,156,19,"X44","mowgli"
"18162","negative regulation of intracellular signal transduction (GO:1902532)",0.0759240759240759,0.723147819922013,0.928844913798461,1.07912403019677,75,36,"X44","mowgli"
"18163","negative regulation of macromolecule metabolic process (GO:0010605)",0.707292707292707,0.800523217789405,0.833294868687593,0.982229746932381,707,23,"X44","mowgli"
"18164","negative regulation of multicellular organismal process (GO:0051241)",0.681318681318681,0.795037661957814,0.855625834729762,0.991529590356401,681,39,"X44","mowgli"
"18165","negative regulation of nucleic acid-templated transcription (GO:1903507)",0.629370629370629,0.784656638907651,0.862561200787322,0.996955000133666,629,45,"X44","mowgli"
"18166","negative regulation of programmed cell death (GO:0043069)",0.421578421578422,0.723147819922013,0.880912094111955,1.01787351330866,421,51,"X44","mowgli"
"18167","negative regulation of protein phosphorylation (GO:0001933)",0.252747252747253,0.723147819922013,0.914554265884865,1.08025380746576,252,22,"X44","mowgli"
"18168","negative regulation of response to external stimulus (GO:0032102)",0.857142857142857,0.88910411622276,0.726939276971876,0.864325497800046,857,19,"X44","mowgli"
"18169","negative regulation of signal transduction (GO:0009968)",0.318681318681319,0.723147819922013,0.891687003058778,1.03102152967331,318,44,"X44","mowgli"
"18170","negative regulation of transcription by RNA polymerase II (GO:0000122)",0.477522477522478,0.732767232767233,0.8712615609615,1.00736781136729,477,72,"X44","mowgli"
"18171","negative regulation of transcription, DNA-templated (GO:0045892)",0.497502497502497,0.735438474568909,0.868232178738306,1.00434923309171,497,94,"X44","mowgli"
"18172","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)",0.30969030969031,0.723147819922013,0.910394048694077,1.08827024921123,309,18,"X44","mowgli"
"18173","negative regulation of Wnt signaling pathway (GO:0030178)",0.0539460539460539,0.723147819922013,0.947535567836043,1.10825412859817,53,26,"X44","mowgli"
"18174","nervous system development (GO:0007399)",0.745254745254745,0.805823152112905,0.84899998636466,0.9815023771651,745,75,"X44","mowgli"
"18175","neuron development (GO:0048666)",0.417582417582418,0.723147819922013,0.895584434422767,1.05784700950054,417,22,"X44","mowgli"
"18176","neuron differentiation (GO:0030182)",0.503496503496504,0.740720817643895,0.878555877029594,1.06254891650076,503,16,"X44","mowgli"
"18177","neuron projection development (GO:0031175)",0.023976023976024,0.723147819922013,0.953187766306683,1.10894765167563,23,31,"X44","mowgli"
"18178","neuron projection morphogenesis (GO:0048812)",0.248751248751249,0.723147819922013,0.908850218169394,1.06053249345975,248,28,"X44","mowgli"
"18179","neutrophil activation involved in immune response (GO:0002283)",0.725274725274725,0.800523217789405,0.851547665089348,0.984801517905657,725,56,"X44","mowgli"
"18180","neutrophil degranulation (GO:0043312)",0.725274725274725,0.800523217789405,0.851547665089348,0.984801517905657,725,56,"X44","mowgli"
"18181","neutrophil mediated immunity (GO:0002446)",0.725274725274725,0.800523217789405,0.851547665089348,0.984801517905657,725,56,"X44","mowgli"
"18182","organelle assembly (GO:0070925)",0.923076923076923,0.932166517692833,0.782207244178589,0.904686730470866,923,42,"X44","mowgli"
"18183","organelle organization (GO:0006996)",0.300699300699301,0.723147819922013,0.890759823697608,1.02925233666511,300,51,"X44","mowgli"
"18184","organonitrogen compound biosynthetic process (GO:1901566)",0.0569430569430569,0.723147819922013,0.946646237231985,1.10721395201051,56,26,"X44","mowgli"
"18185","peptidyl-serine modification (GO:0018209)",0.136863136863137,0.723147819922013,0.936765528591559,1.11979428766609,136,18,"X44","mowgli"
"18186","peptidyl-serine phosphorylation (GO:0018105)",0.174825174825175,0.723147819922013,0.931296881129476,1.11325715537162,174,18,"X44","mowgli"
"18187","peptidyl-tyrosine modification (GO:0018212)",0.10989010989011,0.723147819922013,0.944014123066725,1.13487959305944,109,17,"X44","mowgli"
"18188","peptidyl-tyrosine phosphorylation (GO:0018108)",0.0839160839160839,0.723147819922013,0.943543591758917,1.11878316259957,83,21,"X44","mowgli"
"18189","phosphate-containing compound metabolic process (GO:0006796)",0.752247752247752,0.807676533992323,0.822294135567746,0.964783927045716,752,25,"X44","mowgli"
"18190","phosphatidylinositol biosynthetic process (GO:0006661)",0.823176823176823,0.865608618185938,0.708835170220744,0.860269950595943,823,15,"X44","mowgli"
"18191","phosphatidylinositol metabolic process (GO:0046488)",0.716283716283716,0.800523217789405,0.80366148490184,0.971969640568551,716,16,"X44","mowgli"
"18192","phosphorylation (GO:0016310)",0.468531468531469,0.73087318772598,0.872594861125789,1.0101115258535,468,63,"X44","mowgli"
"18193","plasma membrane bounded cell projection assembly (GO:0120031)",0.894105894105894,0.918108736900683,0.790566433623752,0.917790510935248,894,37,"X44","mowgli"
"18194","plasma membrane bounded cell projection organization (GO:0120036)",0.43956043956044,0.723147819922013,0.891341903059336,1.05065153377349,439,23,"X44","mowgli"
"18195","platelet degranulation (GO:0002576)",0.256743256743257,0.723147819922013,0.911863350830555,1.06987398607185,256,25,"X44","mowgli"
"18196","positive regulation of apoptotic process (GO:0043065)",0.322677322677323,0.723147819922013,0.893822146217693,1.03451708237133,322,40,"X44","mowgli"
"18197","positive regulation of canonical Wnt signaling pathway (GO:0090263)",0.542457542457542,0.758872706241127,0.869276609679678,1.05498792593836,542,15,"X44","mowgli"
